Country Name,Cause,Deaths2
Brunei Darussalam,X784,2
Brunei Darussalam,X740,2
Brunei Darussalam,X730,2
Brunei Darussalam,X718,2
Brunei Darussalam,X710,2
Brunei Darussalam,X709,2
Brunei Darussalam,X708,2
Brunei Darussalam,X704,2
Brunei Darussalam,X700,2
Brunei Darussalam,X699,2
Brunei Darussalam,X694,2
Brunei Darussalam,X690,2
Chile,A064,2
Chile,A072,2
Chile,A073,2
Chile,A080,2
Chile,A408,2
Chile,A402,2
Chile,A401,2
Chile,A400,2
Chile,A391,2
Chile,A390,2
Chile,A379,2
Chile,A370,2
Chile,A35,2
Chile,A329,2
Chile,A327,2
Chile,A321,2
Chile,A319,2
Chile,A318,2
Chile,A310,2
Chile,A280,2
Chile,A180,2
Chile,A178,2
Chile,A170,2
Chile,A169,2
Chile,A167,2
Chile,A165,2
Chile,A162,2
Chile,A099,2
Chile,A090,2
Chile,A084,2
Chile,A081,2
Chile,B207,2
Chile,B209,2
Chile,C430,2
Chile,C089,2
Chile,C154,2
Chile,C150,2
Chile,C140,2
Chile,C139,2
Chile,C131,2
Chile,C12,2
Chile,C119,2
Chile,C111,2
Chile,C103,2
Chile,C102,2
Chile,C099,2
Chile,C091,2
Chile,C090,2
Chile,C080,2
Chile,B942,2
Chile,C07,2
Chile,C069,2
Chile,C059,2
Chile,C052,2
Chile,C051,2
Chile,C049,2
Chile,C039,2
Chile,C024,2
Chile,C01,2
Chile,C009,2
Chile,C001,2
Chile,B99,2
Chile,B949,2
Chile,C155,2
Chile,C160,2
Chile,C161,2
Chile,C163,2
Chile,C411,2
Chile,C410,2
Chile,C380,2
Chile,C322,2
Chile,C321,2
Chile,C320,2
Chile,C313,2
Chile,C312,2
Chile,C301,2
Chile,C300,2
Chile,C269,2
Chile,C268,2
Chile,C261,2
Chile,C260,2
Chile,C259,2
Chile,C25,2
Chile,C23,2
Chile,C229,2
Chile,C221,2
Chile,C218,2
Chile,C210,2
Chile,C19,2
Chile,C187,2
Chile,C184,2
Chile,C181,2
Chile,C169,2
Chile,C164,2
Chile,B948,2
Chile,B941,2
Chile,B210,2
Chile,B333,2
Chile,B379,2
Chile,B378,2
Chile,B377,2
Chile,B376,2
Chile,B374,2
Chile,B371,2
Chile,B370,2
Chile,B349,2
Chile,B348,2
Chile,B342,2
Chile,B341,2
Chile,B338,2
Chile,B334,2
Chile,B332,2
Chile,B91,2
Chile,B279,2
Chile,B259,2
Chile,B258,2
Chile,B251,2
Chile,B250,2
Chile,B24,2
Chile,B232,2
Chile,B227,2
Chile,B222,2
Chile,B220,2
Chile,B219,2
Chile,B212,2
Chile,B211,2
Chile,B380,2
Chile,B381,2
Chile,B382,2
Chile,B384,2
Chile,B909,2
Chile,B789,2
Chile,B787,2
Chile,B602,2
Chile,B589,2
Chile,B588,2
Chile,B572,2
Chile,B54,2
Chile,B49,2
Chile,B479,2
Chile,B465,2
Chile,B464,2
Chile,B461,2
Chile,B460,2
Chile,B459,2
Chile,B457,2
Chile,B451,2
Chile,B450,2
Chile,B449,2
Chile,B447,2
Chile,B441,2
Chile,B409,2
Chile,B402,2
Chile,B399,2
Chile,B392,2
Chile,B389,2
Chile,B387,2
Brunei Darussalam,X680,2
Brunei Darussalam,X670,2
Brunei Darussalam,X649,2
Brazil,Y652,2
Brunei Darussalam,A490,2
Brunei Darussalam,A46,2
Brunei Darussalam,A419,2
Brunei Darussalam,A401,2
Brunei Darussalam,A090,2
Brazil,Y870,2
Brazil,Y848,2
Brazil,Y840,2
Brazil,Y836,2
Brazil,Y835,2
Brazil,Y834,2
Brazil,Y832,2
Brazil,Y831,2
Brazil,Y604,2
Brazil,Y144,2
Brazil,Y600,2
Brazil,Y579,2
Brazil,Y348,2
Brazil,Y34,2
Brazil,Y339,2
Brazil,Y318,2
Brazil,Y304,2
Brazil,Y300,2
Brazil,Y280,2
Brazil,Y269,2
Brazil,Y218,2
Brazil,Y200,2
Brazil,Y170,2
Brunei Darussalam,B200,2
Brunei Darussalam,B24,2
Brunei Darussalam,B99,2
Brunei Darussalam,C01,2
Brunei Darussalam,E107,2
Brunei Darussalam,E105,2
Brunei Darussalam,E101,2
Brunei Darussalam,D849,2
Brunei Darussalam,D689,2
Brunei Darussalam,D688,2
Brunei Darussalam,D509,2
Brunei Darussalam,D489,2
Brunei Darussalam,D487,2
Brunei Darussalam,D473,2
Brunei Darussalam,D471,2
Brunei Darussalam,D431,2
Brunei Darussalam,D430,2
Brunei Darussalam,D414,2
Brunei Darussalam,D352,2
Brunei Darussalam,C950,2
Brunei Darussalam,C930,2
Brunei Darussalam,C927,2
Brunei Darussalam,C851,2
Brunei Darussalam,C830,2
Brunei Darussalam,C829,2
Brunei Darussalam,C819,2
Brunei Darussalam,C809,2
Brunei Darussalam,C755,2
Brunei Darussalam,C740,2
Brunei Darussalam,C718,2
Brunei Darussalam,C712,2
Brazil,Y150,2
Brazil,Y120,2
Brunei Darussalam,X640,2
Brazil,W799,2
Brazil,X238,2
Brazil,X149,2
Brazil,X100,2
Brazil,X094,2
Brazil,X09,2
Brazil,X089,2
Brazil,X080,2
Brazil,W869,2
Brazil,W86,2
Brazil,W849,2
Brazil,W84,2
Brazil,W819,2
Brazil,W809,2
Brazil,W792,2
Brazil,Y090,2
Brazil,W769,2
Brazil,W759,2
Brazil,W748,2
Brazil,W744,2
Brazil,W739,2
Brazil,W649,2
Brazil,W559,2
Brazil,W550,2
Brazil,W409,2
Brazil,W405,2
Brazil,W360,2
Brazil,W347,2
Brazil,W344,2
Brazil,X314,2
Brazil,X379,2
Brazil,X389,2
Brazil,X440,2
Brazil,Y049,2
Brazil,Y044,2
Brazil,Y034,2
Brazil,X958,2
Brazil,X952,2
Brazil,X95,2
Brazil,X939,2
Brazil,X919,2
Brazil,X840,2
Brazil,X831,2
Brazil,X818,2
Brazil,X806,2
Brazil,X788,2
Brazil,X740,2
Brazil,X730,2
Brazil,X710,2
Brazil,X709,2
Brazil,X704,2
Brazil,X699,2
Brazil,X679,2
Brazil,X620,2
Brazil,X599,2
Brazil,X590,2
Brazil,X479,2
Brazil,X476,2
Brazil,X475,2
Brazil,X459,2
Brunei Darussalam,E109,2
Brunei Darussalam,E142,2
Brunei Darussalam,E46,2
Brunei Darussalam,M628,2
Brunei Darussalam,P279,2
Brunei Darussalam,P271,2
Brunei Darussalam,N281,2
Brunei Darussalam,N189,2
Brunei Darussalam,N179,2
Brunei Darussalam,N139,2
Brunei Darussalam,N133,2
Brunei Darussalam,N119,2
Brunei Darussalam,N059,2
Brunei Darussalam,N052,2
Brunei Darussalam,M866,2
Brunei Darussalam,M844,2
Brunei Darussalam,M819,2
Brunei Darussalam,M419,2
Brunei Darussalam,E662,2
Brunei Darussalam,M402,2
Brunei Darussalam,M053,2
Brunei Darussalam,M009,2
Brunei Darussalam,L929,2
Brunei Darussalam,L309,2
Brunei Darussalam,L120,2
Brunei Darussalam,L089,2
Brunei Darussalam,L031,2
Brunei Darussalam,L022,2
Brunei Darussalam,K920,2
Brunei Darussalam,K900,2
Brunei Darussalam,K862,2
Brunei Darussalam,K801,2
Brunei Darussalam,P523,2
Brunei Darussalam,Q054,2
Brunei Darussalam,Q211,2
Brunei Darussalam,Q234,2
Brunei Darussalam,X599,2
Brunei Darussalam,X590,2
Brunei Darussalam,X499,2
Brunei Darussalam,X489,2
Brunei Darussalam,X479,2
Brunei Darussalam,X478,2
Brunei Darussalam,X470,2
Brunei Darussalam,X459,2
Brunei Darussalam,X450,2
Brunei Darussalam,X449,2
Brunei Darussalam,X448,2
Brunei Darussalam,X440,2
Brunei Darussalam,X429,2
Brunei Darussalam,X420,2
Brunei Darussalam,X419,2
Brunei Darussalam,X314,2
Brunei Darussalam,X099,2
Brunei Darussalam,X098,2
Brunei Darussalam,X091,2
Brunei Darussalam,X090,2
Brunei Darussalam,V234,2
Brunei Darussalam,V041,2
Brunei Darussalam,R959,2
Brunei Darussalam,R688,2
Brunei Darussalam,Q790,2
Brunei Darussalam,Q675,2
Brunei Darussalam,Q612,2
Brunei Darussalam,K750,2
Brunei Darussalam,K746,2
Brunei Darussalam,K729,2
Brunei Darussalam,J128,2
Brunei Darussalam,I951,2
Brunei Darussalam,I614,2
Brunei Darussalam,I518,2
Brunei Darussalam,I517,2
Brunei Darussalam,I516,2
Brunei Darussalam,I514,2
Brunei Darussalam,I509,2
Brunei Darussalam,I490,2
Brunei Darussalam,I489,2
Brunei Darussalam,I471,2
Brunei Darussalam,I458,2
Brunei Darussalam,I442,2
Brunei Darussalam,I441,2
Brunei Darussalam,I422,2
Brunei Darussalam,I421,2
Brunei Darussalam,I420,2
Brunei Darussalam,I341,2
Brunei Darussalam,I340,2
Brunei Darussalam,G710,2
Brunei Darussalam,F339,2
Brunei Darussalam,F107,2
Brunei Darussalam,F106,2
Brunei Darussalam,F050,2
Brunei Darussalam,F019,2
Brunei Darussalam,E859,2
Brunei Darussalam,E669,2
Brunei Darussalam,E668,2
Brunei Darussalam,J118,2
Brunei Darussalam,J180,2
Brunei Darussalam,K721,2
Brunei Darussalam,J392,2
Brunei Darussalam,K709,2
Brunei Darussalam,K704,2
Brunei Darussalam,K701,2
Brunei Darussalam,K630,2
Brunei Darussalam,K578,2
Brunei Darussalam,K572,2
Brunei Darussalam,K570,2
Brunei Darussalam,K566,2
Brunei Darussalam,K565,2
Brunei Darussalam,K551,2
Brunei Darussalam,K449,2
Brunei Darussalam,K440,2
Brunei Darussalam,K430,2
Brunei Darussalam,K420,2
Brunei Darussalam,K37,2
Brunei Darussalam,K298,2
Brunei Darussalam,K275,2
Brunei Darussalam,K266,2
Brunei Darussalam,K255,2
Brunei Darussalam,K227,2
Brunei Darussalam,K221,2
Brunei Darussalam,J961,2
Brunei Darussalam,J948,2
Brunei Darussalam,J869,2
Brunei Darussalam,J840,2
Brunei Darussalam,J690,2
Brunei Darussalam,J441,2
Chile,C43,2
Chile,C431,2
Austria,W101,2
Chile,G710,2
Chile,I081,2
Chile,I060,2
Chile,I00,2
Chile,G98,2
Chile,G939,2
Chile,G935,2
Chile,G931,2
Chile,G919,2
Chile,G912,2
Chile,G800,2
Chile,G80,2
Chile,G724,2
Chile,G711,2
Chile,G700,2
Chile,G122,2
Chile,G473,2
Chile,G459,2
Chile,G373,2
Chile,G319,2
Chile,G310,2
Chile,G309,2
Chile,G308,2
Chile,G300,2
Chile,G244,2
Chile,G218,2
Chile,G211,2
Chile,G210,2
Chile,G20,2
Chile,I11,2
Chile,I129,2
Chile,I219,2
Chile,I250,2
Chile,I723,2
Chile,I713,2
Chile,I702,2
Chile,I700,2
Chile,I694,2
Chile,I693,2
Chile,I692,2
Chile,I691,2
Chile,I679,2
Chile,I64,2
Chile,I632,2
Chile,I630,2
Chile,I63,2
Chile,I619,2
Chile,I615,2
Chile,I61,2
Chile,I517,2
Chile,I482,2
Chile,I459,2
Chile,I442,2
Chile,I426,2
Chile,I351,2
Chile,I350,2
Chile,I341,2
Chile,I259,2
Chile,I258,2
Chile,I255,2
Chile,G128,2
Chile,G120,2
Chile,I74,2
Chile,F322,2
Chile,F509,2
Chile,F500,2
Chile,F453,2
Chile,F449,2
Chile,F439,2
Chile,F432,2
Chile,F431,2
Chile,F429,2
Chile,F419,2
Chile,F411,2
Chile,F39,2
Chile,F332,2
Chile,F323,2
Chile,F311,2
Chile,G119,2
Chile,F259,2
Chile,F252,2
Chile,F239,2
Chile,F209,2
Chile,F205,2
Chile,F202,2
Chile,F199,2
Chile,F197,2
Chile,F193,2
Chile,F192,2
Chile,F181,2
Chile,F179,2
Chile,F172,2
Chile,F54,2
Chile,F55,2
Chile,F605,2
Chile,F609,2
Chile,G114,2
Chile,G113,2
Chile,G111,2
Chile,G10,2
Chile,G08,2
Chile,G062,2
Chile,G049,2
Chile,G042,2
Chile,G040,2
Chile,G039,2
Chile,G031,2
Chile,G030,2
Chile,G008,2
Chile,G003,2
Chile,G002,2
Chile,G001,2
Chile,G000,2
Chile,F99,2
Chile,F919,2
Chile,F89,2
Chile,F840,2
Chile,F819,2
Chile,F799,2
Chile,F739,2
Chile,F729,2
Chile,F719,2
Chile,F639,2
Chile,I728,2
Chile,I745,2
Chile,C437,2
Chile,K625,2
Chile,K712,2
Chile,K709,2
Chile,K700,2
Chile,K658,2
Chile,K650,2
Chile,K649,2
Chile,K638,2
Chile,K635,2
Chile,K632,2
Chile,K631,2
Chile,K630,2
Chile,K629,2
Chile,K626,2
Chile,K593,2
Chile,K429,2
Chile,K578,2
Chile,K573,2
Chile,K567,2
Chile,K564,2
Chile,K563,2
Chile,K560,2
Chile,K551,2
Chile,K528,2
Chile,K52,2
Chile,K510,2
Chile,K460,2
Chile,K449,2
Chile,K440,2
Chile,K716,2
Chile,K720,2
Chile,K721,2
Chile,K743,2
Chile,L97,2
Chile,L930,2
Chile,L88,2
Chile,L031,2
Chile,L021,2
Chile,K929,2
Chile,K920,2
Chile,K909,2
Chile,K863,2
Chile,K861,2
Chile,K859,2
Chile,K85,2
Chile,K839,2
Chile,K838,2
Chile,K830,2
Chile,K829,2
Chile,K810,2
Chile,K805,2
Chile,K804,2
Chile,K768,2
Chile,K765,2
Chile,K763,2
Chile,K761,2
Chile,K759,2
Chile,K754,2
Chile,K75,2
Chile,K745,2
Chile,K435,2
Chile,K403,2
Chile,I749,2
Chile,J398,2
Chile,J848,2
Chile,J80,2
Chile,J709,2
Chile,J680,2
Chile,J679,2
Chile,J46,2
Chile,J451,2
Chile,J450,2
Chile,J449,2
Chile,J440,2
Chile,J439,2
Chile,J432,2
Chile,J411,2
Chile,J390,2
Chile,K37,2
Chile,J387,2
Chile,J22,2
Chile,J189,2
Chile,J188,2
Chile,J181,2
Chile,J180,2
Chile,J18,2
Chile,J152,2
Chile,J15,2
Chile,J13,2
Chile,I801,2
Chile,I776,2
Chile,I772,2
Chile,J85,2
Chile,J850,2
Chile,J851,2
Chile,J860,2
Chile,K358,2
Chile,K353,2
Chile,K35,2
Chile,K319,2
Chile,K317,2
Chile,K311,2
Chile,K29,2
Chile,K274,2
Chile,K273,2
Chile,K270,2
Chile,K269,2
Chile,K266,2
Chile,K263,2
Chile,K226,2
Chile,K225,2
Chile,K223,2
Chile,K222,2
Chile,K219,2
Chile,K210,2
Chile,J984,2
Chile,J982,2
Chile,J980,2
Chile,J961,2
Chile,J939,2
Chile,J931,2
Chile,J930,2
Chile,J929,2
Chile,F171,2
Chile,F159,2
Chile,F152,2
Chile,C950,2
Chile,D239,2
Chile,D219,2
Chile,D210,2
Chile,D181,2
Chile,D180,2
Chile,D179,2
Chile,D177,2
Chile,D165,2
Chile,D151,2
Chile,D150,2
Chile,D143,2
Chile,D134,2
Chile,C962,2
Chile,C944,2
Chile,C79,2
Chile,C940,2
Chile,C92,2
Chile,C919,2
Chile,C917,2
Chile,C916,2
Chile,C900,2
Chile,C840,2
Chile,C833,2
Chile,C830,2
Chile,C829,2
Chile,C822,2
Chile,C819,2
Chile,C811,2
Chile,D300,2
Chile,D303,2
Chile,D321,2
Chile,D330,2
Chile,D689,2
Chile,D685,2
Chile,D66,2
Chile,D595,2
Chile,D593,2
Chile,D571,2
Chile,D489,2
Chile,D471,2
Chile,D469,2
Chile,D443,2
Chile,D440,2
Chile,D432,2
Chile,D431,2
Chile,D429,2
Chile,D421,2
Chile,D420,2
Chile,D414,2
Chile,D410,2
Chile,D397,2
Chile,D376,2
Chile,D374,2
Chile,D373,2
Chile,D361,2
Chile,D351,2
Chile,D350,2
Chile,D333,2
Chile,D332,2
Chile,C800,2
Chile,C768,2
Chile,F149,2
Chile,C512,2
Chile,C672,2
Chile,C671,2
Chile,C670,2
Chile,C66,2
Chile,C629,2
Chile,C61,2
Chile,C609,2
Chile,C578,2
Chile,C570,2
Chile,C55,2
Chile,C542,2
Chile,C530,2
Chile,C52,2
Chile,C506,2
Chile,C764,2
Chile,C494,2
Chile,C493,2
Chile,C481,2
Chile,C480,2
Chile,C479,2
Chile,C475,2
Chile,C469,2
Chile,C452,2
Chile,C451,2
Chile,C450,2
Chile,C449,2
Chile,C441,2
Chile,C44,2
Chile,C673,2
Chile,C674,2
Chile,C675,2
Chile,C679,2
Chile,C763,2
Chile,C762,2
Chile,C761,2
Chile,C760,2
Chile,C759,2
Chile,C755,2
Chile,C751,2
Chile,C750,2
Chile,C749,2
Chile,C740,2
Chile,C728,2
Chile,C723,2
Chile,C720,2
Chile,C719,2
Chile,C718,2
Chile,C717,2
Chile,C715,2
Chile,C714,2
Chile,C712,2
Chile,C711,2
Chile,C710,2
Chile,C701,2
Chile,C696,2
Chile,C694,2
Chile,C692,2
Chile,C689,2
Chile,C680,2
Chile,D693,2
Chile,D694,2
Chile,D696,2
Chile,E789,2
Chile,E870,2
Chile,E86,2
Chile,E858,2
Chile,E852,2
Chile,E850,2
Chile,E849,2
Chile,E840,2
Chile,E835,2
Chile,E834,2
Chile,E805,2
Chile,E803,2
Chile,E802,2
Chile,E790,2
Chile,E786,2
Chile,D801,2
Chile,E785,2
Chile,E784,2
Chile,E782,2
Chile,E781,2
Chile,E771,2
Chile,E770,2
Chile,E763,2
Chile,E762,2
Chile,E760,2
Chile,E756,2
Chile,E755,2
Chile,E754,2
Chile,E752,2
Chile,E871,2
Chile,E873,2
Chile,E874,2
Chile,E875,2
Chile,F141,2
Chile,F139,2
Chile,F131,2
Chile,F121,2
Chile,F117,2
Chile,F113,2
Chile,F112,2
Chile,F106,2
Chile,F104,2
Chile,F103,2
Chile,F101,2
Chile,F09,2
Chile,F079,2
Chile,F072,2
Chile,F069,2
Chile,F067,2
Chile,F059,2
Chile,F058,2
Chile,F051,2
Chile,F03,2
Chile,F019,2
Chile,F013,2
Chile,F011,2
Chile,E888,2
Chile,E883,2
Chile,E880,2
Chile,E878,2
Chile,E751,2
Chile,E750,2
Chile,E748,2
Chile,E274,2
Chile,E271,2
Chile,E269,2
Chile,E250,2
Chile,E249,2
Chile,E233,2
Chile,E215,2
Chile,E210,2
Chile,E209,2
Chile,E160,2
Chile,E15,2
Chile,E147,2
Chile,E146,2
Chile,E145,2
Chile,E144,2
Chile,E143,2
Chile,E142,2
Chile,E141,2
Chile,E129,2
Chile,E122,2
Chile,E116,2
Chile,E114,2
Chile,E113,2
Chile,E110,2
Chile,E102,2
Chile,E031,2
Chile,D891,2
Chile,D860,2
Chile,E272,2
Chile,E279,2
Chile,E744,2
Chile,E320,2
Chile,E743,2
Chile,E742,2
Chile,E740,2
Chile,E725,2
Chile,E724,2
Chile,E722,2
Chile,E721,2
Chile,E713,2
Chile,E703,2
Chile,E701,2
Chile,E673,2
Chile,E669,2
Chile,E668,2
Chile,E660,2
Chile,E639,2
Chile,E611,2
Chile,E54,2
Chile,E538,2
Chile,E512,2
Chile,E46,2
Chile,E45,2
Chile,E441,2
Chile,E440,2
Chile,E43,2
Chile,E349,2
Chile,E343,2
Chile,E340,2
Brazil,W290,2
Brazil,W249,2
Brazil,W236,2
Brazil,C432,2
Brazil,C496,2
Brazil,C493,2
Brazil,C480,2
Brazil,C479,2
Brazil,C473,2
Brazil,C469,2
Brazil,C468,2
Brazil,C457,2
Brazil,C447,2
Brazil,C439,2
Brazil,C437,2
Brazil,C435,2
Brazil,C434,2
Brazil,C431,2
Brazil,C111,2
Brazil,C399,2
Brazil,C328,2
Brazil,C323,2
Brazil,C32,2
Brazil,C311,2
Brazil,C17,2
Brazil,C166,2
Brazil,C155,2
Brazil,C154,2
Brazil,C151,2
Brazil,C148,2
Brazil,C138,2
Brazil,C131,2
Brazil,C50,2
Brazil,C500,2
Brazil,C504,2
Brazil,C506,2
Brazil,C753,2
Brazil,C751,2
Brazil,C75,2
Brazil,C741,2
Brazil,C74,2
Brazil,C725,2
Brazil,C717,2
Brazil,C709,2
Brazil,C698,2
Brazil,C695,2
Brazil,C693,2
Brazil,C692,2
Brazil,C690,2
Brazil,C688,2
Brazil,C680,2
Brazil,C678,2
Brazil,C677,2
Brazil,C601,2
Brazil,C58,2
Brazil,C577,2
Brazil,C570,2
Brazil,C543,2
Brazil,C54,2
Brazil,C538,2
Brazil,C530,2
Brazil,C53,2
Brazil,C510,2
Brazil,C12,2
Brazil,C109,2
Brazil,C763,2
Brazil,A753,2
Brazil,B205,2
Brazil,B202,2
Brazil,B201,2
Brazil,B190,2
Brazil,B179,2
Brazil,B169,2
Brazil,B162,2
Brazil,B023,2
Brazil,B009,2
Brazil,A985,2
Brazil,A980,2
Brazil,A938,2
Brazil,A858,2
Brazil,A499,2
Brazil,C103,2
Brazil,A491,2
Brazil,A411,2
Brazil,A408,2
Brazil,A319,2
Brazil,A198,2
Brazil,A192,2
Brazil,A188,2
Brazil,A183,2
Brazil,A180,2
Brazil,A178,2
Brazil,A161,2
Brazil,A160,2
Brazil,A155,2
Brazil,B213,2
Brazil,B220,2
Brazil,B259,2
Brazil,B269,2
Brazil,C102,2
Brazil,C089,2
Brazil,C081,2
Brazil,C080,2
Brazil,C052,2
Brazil,C041,2
Brazil,C040,2
Brazil,C023,2
Brazil,C022,2
Brazil,C020,2
Brazil,C02,2
Brazil,C009,2
Brazil,C00,2
Brazil,B670,2
Brazil,B59,2
Brazil,B550,2
Brazil,B54,2
Brazil,B49,2
Brazil,B460,2
Brazil,B457,2
Brazil,B451,2
Brazil,B440,2
Brazil,B400,2
Brazil,B378,2
Brazil,B377,2
Brazil,B371,2
Brazil,B349,2
Brazil,C761,2
Brazil,C811,2
Brazil,W209,2
Brazil,D759,2
Brazil,E11,2
Brazil,E108,2
Brazil,E104,2
Brazil,E101,2
Brazil,E079,2
Brazil,E07,2
Brazil,E052,2
Brazil,E048,2
Brazil,E035,2
Brazil,D898,2
Brazil,D860,2
Brazil,D84,2
Brazil,D818,2
Brazil,D749,2
Brazil,D469,2
Brazil,D721,2
Brazil,D70,2
Brazil,D610,2
Brazil,D595,2
Brazil,D594,2
Brazil,D539,2
Brazil,D510,2
Brazil,D483,2
Brazil,D481,2
Brazil,D479,2
Brazil,D477,2
Brazil,D475,2
Brazil,D474,2
Brazil,E110,2
Brazil,E111,2
Brazil,E113,2
Brazil,E116,2
Brazil,E858,2
Brazil,E849,2
Brazil,E807,2
Brazil,E802,2
Brazil,E788,2
Brazil,E780,2
Brazil,E778,2
Brazil,E752,2
Brazil,E740,2
Brazil,E66,2
Brazil,E643,2
Brazil,E639,2
Brazil,E45,2
Brazil,E41,2
Brazil,E268,2
Brazil,E250,2
Brazil,E249,2
Brazil,E242,2
Brazil,E232,2
Brazil,E222,2
Brazil,E211,2
Brazil,E161,2
Brazil,E14,2
Brazil,E139,2
Brazil,E121,2
Brazil,E120,2
Brazil,E118,2
Brazil,D473,2
Brazil,D467,2
Brazil,C817,2
Brazil,C916,2
Brazil,D017,2
Brazil,D015,2
Brazil,D010,2
Brazil,C967,2
Brazil,C962,2
Brazil,C946,2
Brazil,C933,2
Brazil,C931,2
Brazil,C930,2
Brazil,C928,2
Brazil,C923,2
Brazil,C922,2
Brazil,C918,2
Brazil,C913,2
Brazil,D465,2
Brazil,C902,2
Brazil,C901,2
Brazil,C880,2
Brazil,C862,2
Brazil,C861,2
Brazil,C860,2
Brazil,C849,2
Brazil,C847,2
Brazil,C846,2
Brazil,C840,2
Brazil,C83,2
Brazil,C827,2
Brazil,C82,2
Brazil,D022,2
Brazil,D090,2
Brazil,D099,2
Brazil,D126,2
Brazil,D460,2
Brazil,D447,2
Brazil,D440,2
Brazil,D434,2
Brazil,D429,2
Brazil,D420,2
Brazil,D412,2
Brazil,D411,2
Brazil,D410,2
Brazil,D386,2
Brazil,D384,2
Brazil,D383,2
Brazil,D379,2
Brazil,D376,2
Brazil,D371,2
Brazil,D352,2
Brazil,D351,2
Brazil,D350,2
Brazil,D337,2
Brazil,D330,2
Brazil,D329,2
Brazil,D321,2
Brazil,D259,2
Brazil,D210,2
Brazil,D180,2
Brazil,D143,2
Brazil,D140,2
Brazil,A152,2
Brazil,A151,2
Brazil,A080,2
Belize,C61,2
Belize,C929,2
Belize,C92,2
Belize,C919,2
Belize,C911,2
Belize,C900,2
Belize,C90,2
Belize,C80,2
Belize,C760,2
Belize,C76,2
Belize,C720,2
Belize,C716,2
Belize,C71,2
Belize,C64,2
Belize,C574,2
Belize,C32,2
Belize,C499,2
Belize,C492,2
Belize,C49,2
Belize,C467,2
Belize,C444,2
Belize,C43,2
Belize,C419,2
Belize,C413,2
Belize,C408,2
Belize,C349,2
Belize,C348,2
Belize,C341,2
Belize,C34,2
Belize,D589,2
Belize,D61,2
Belize,D613,2
Belize,E106,2
Belize,M31,2
Belize,K85,2
Belize,K65,2
Belize,K50,2
Belize,J989,2
Belize,J44,2
Belize,J12,2
Belize,I64,2
Belize,I49,2
Belize,I21,2
Belize,I13,2
Belize,I12,2
Belize,I10,2
Belize,G82,2
Belize,G71,2
Belize,G40,2
Belize,G31,2
Belize,G30,2
Belize,F10,2
Belize,F01,2
Belize,E86,2
Belize,E14,2
Belize,E132,2
Belize,E116,2
Belize,E111,2
Belize,E11,2
Belize,E109,2
Belize,C329,2
Belize,C319,2
Brazil,A064,2
Austria,W799,2
Austria,X702,2
Austria,X699,2
Austria,X689,2
Austria,X640,2
Austria,X489,2
Austria,X479,2
Austria,X470,2
Austria,X450,2
Austria,X429,2
Austria,X410,2
Austria,X309,2
Austria,X099,2
Austria,W800,2
Austria,W795,2
Belize,C241,2
Austria,W790,2
Austria,W749,2
Austria,W743,2
Austria,W698,2
Austria,W659,2
Austria,W449,2
Austria,W239,2
Austria,W191,2
Austria,W190,2
Austria,W185,2
Austria,W180,2
Austria,W178,2
Austria,W170,2
Austria,X717,2
Austria,X719,2
Austria,X749,2
Austria,X780,2
Belize,C227,2
Belize,C188,2
Belize,C184,2
Belize,C18,2
Belize,AAA,2
Belize,A04,2
Austria,Y86,2
Austria,Y850,2
Austria,Y260,2
Austria,Y219,2
Austria,Y217,2
Austria,Y200,2
Austria,Y189,2
Austria,Y180,2
Austria,Y179,2
Austria,Y150,2
Austria,Y140,2
Austria,Y110,2
Austria,Y090,2
Austria,X949,2
Austria,X939,2
Austria,X910,2
Austria,X848,2
Austria,X844,2
Austria,X840,2
Austria,X828,2
Austria,X808,2
Belize,W01,2
Belize,W014,2
Belize,W019,2
Bermuda,Q210,2
Bermuda,V099,2
Bermuda,V051,2
Bermuda,V049,2
Bermuda,V039,2
Bermuda,V031,2
Bermuda,R99,2
Bermuda,R98,2
Bermuda,R54,2
Bermuda,Q249,2
Bermuda,Q230,2
Bermuda,Q213,2
Bermuda,Q212,2
Bermuda,Q211,2
Bermuda,Q069,2
Belize,W051,2
Bermuda,Q049,2
Bermuda,Q038,2
Bermuda,P77,2
Bermuda,P524,2
Bermuda,P399,2
Bermuda,P398,2
Bermuda,P368,2
Bermuda,I25,2
Bermuda,E15,2
Belize,Y86,2
Belize,Y099,2
Belize,Y090,2
Belize,Y009,2
Bermuda,V435,2
Bermuda,V479,2
Bermuda,V486,2
Bermuda,V495,2
Brazil,A052,2
Brazil,A04,2
Brazil,A021,2
Bermuda,Y300,2
Bermuda,Y240,2
Bermuda,Y170,2
Bermuda,Y140,2
Bermuda,Y090,2
Bermuda,X800,2
Bermuda,X760,2
Bermuda,X720,2
Bermuda,X718,2
Bermuda,X099,2
Bermuda,X000,2
Bermuda,W870,2
Bermuda,W849,2
Bermuda,W844,2
Bermuda,W840,2
Bermuda,W809,2
Bermuda,W800,2
Bermuda,W749,2
Bermuda,W349,2
Bermuda,W178,2
Bermuda,W134,2
Bermuda,W130,2
Bermuda,W019,2
Bermuda,W014,2
Belize,X999,2
Belize,X959,2
Belize,X958,2
Belize,X459,2
Belize,X449,2
Belize,X42,2
Belize,X314,2
Belize,X310,2
Belize,X238,2
Belize,X110,2
Belize,X090,2
Belize,X060,2
Belize,X000,2
Belize,W782,2
